date_time,WS_62_kwh_kw,WS_40_kwh_kw,WS_20_kwh_kw
2014-12-13 01:00:00,0.41172072736399995,0.27682019820229997,0.14564790611561668
2014-12-13 02:00:00,0.14089718436195,0.10250706328901667,0.05692565278641667
2014-12-13 03:00:00,0.21901676593160002,0.17440784578273336,0.09574524511174999
2014-12-13 04:00:00,0.18548581251961668,0.09213239659411666,0.030393537194383338
2014-12-13 05:00:00,0.1784748152699667,0.10947649551513333,0.060816837325316675
2014-12-13 06:00:00,0.020101763163416667,0.055842424033366665,0.03465278225449999
2014-12-13 07:00:00,0.0,0.0,0.0
2014-12-13 08:00:00,0.0,0.0,0.0
2014-12-13 09:00:00,0.0,0.0,0.0
2014-12-13 10:00:00,0.030250049564783332,0.03671519551998333,0.03531238563288333
2014-12-13 11:00:00,0.2766263579074167,0.26765831377705,0.25569485925194996
2014-12-13 12:00:00,0.4986323693343333,0.4984343583200334,0.4713848597027999
2014-12-13 13:00:00,0.75855177931795,0.7515406828948668,0.7201344241101001
2014-12-13 14:00:00,0.8766585786243332,0.8704027769035,0.84006365254885
2014-12-13 15:00:00,0.8940318843791332,0.887452727367,0.86034102464125
2014-12-13 16:00:00,0.8927425456031332,0.8856172783953332,0.8545570906870834
2014-12-13 17:00:00,0.91091964199375,0.8992442811318831,0.8668548098503331
2014-12-13 18:00:00,0.9491260055807166,0.9462915537495832,0.9298152948091666
2014-12-13 19:00:00,0.8902716196857666,0.8648962257381001,0.7906642368255835
2014-12-13 20:00:00,0.6816738456970833,0.5982397355573833,0.45049375751631665
2014-12-13 21:00:00,0.4837674602346167,0.4068051239246666,0.28415474920665
2014-12-13 22:00:00,0.27122964722928333,0.20019620913049999,0.12213846253421667
2014-12-13 23:00:00,0.3362889420755,0.25808758658725,0.17605067748421666
2014-12-14 00:00:00,0.2128014598301833,0.17483677110868334,0.12535272151136664
2014-12-14 01:00:00,0.15968394466108332,0.13516563055313333,0.11265873250108333
2014-12-14 02:00:00,0.21857152597093332,0.19116447913641665,0.14520736059413333
2014-12-14 03:00:00,0.22747469400986667,0.20675677117309998,0.15274210992575
2014-12-14 04:00:00,0.2018473496223333,0.18826947087373336,0.14483500796621665
2014-12-14 05:00:00,0.040909482096466665,0.02690066126661667,0.014496964348649997
2014-12-14 06:00:00,0.11127056740766667,0.10255894212434997,0.07486993388456666
2014-12-14 07:00:00,0.2787331568334,0.25012809896626664,0.19040970230905
2014-12-14 08:00:00,0.3254737685629167,0.28675114585815004,0.22908851769556668
2014-12-14 09:00:00,0.17501762515878336,0.16310121190761667,0.1374933770954
2014-12-14 10:00:00,0.1365799611624833,0.13659061133053332,0.1124192284019
2014-12-14 11:00:00,0.4546846060020166,0.4256445179261667,0.3937075593029667
2014-12-14 12:00:00,0.6547071240611834,0.6073226446555834,0.54872467231275
2014-12-14 13:00:00,0.8274140053155666,0.8068687656887333,0.7526346774439001
2014-12-14 14:00:00,0.8599015426753834,0.84566204957735,0.7976580768197835
2014-12-14 15:00:00,0.9202673499699999,0.9129459890883002,0.8849582699978833
2014-12-14 16:00:00,0.9522787272296332,0.9489349806122833,0.9372097411457667
2014-12-14 17:00:00,0.9609721984093333,0.9573971790753667,0.9466076142362999
2014-12-14 18:00:00,0.9581035040027333,0.9532705840395166,0.9380529972136501
2014-12-14 19:00:00,0.9340716309331668,0.9236090083378166,0.8887309587261499
2014-12-14 20:00:00,0.8904694051113666,0.8455944570740334,0.7338597353018
2014-12-14 21:00:00,0.8264762918527334,0.7167283799784667,0.5516411296399166
2014-12-14 22:00:00,0.5888968319097166,0.4654920110411667,0.29081336630738336
2014-12-14 23:00:00,0.23545087588088331,0.13511901350511668,0.047568749251899994
2014-12-15 00:00:00,0.3469192561746833,0.28240123399681666,0.19669874373406668
2014-12-15 01:00:00,0.27585709075160003,0.22472775746709997,0.1574777685295833
2014-12-15 02:00:00,0.12762365804556666,0.10633908502906668,0.07300286486611667
2014-12-15 03:00:00,0.27651077672306673,0.24860530562860003,0.19514871609301665
2014-12-15 04:00:00,0.19543895847443335,0.14805907418581665,0.10279534961685
2014-12-15 05:00:00,0.3644120331196667,0.28038696964756665,0.18815255617763335
2014-12-15 06:00:00,0.4762542314752667,0.42216349291701666,0.33465400553560004
2014-12-15 07:00:00,0.5228084409776333,0.49010384594823336,0.4197454326944334
2014-12-15 08:00:00,0.45942973023383343,0.43651196713580004,0.38027568037105003
2014-12-15 09:00:00,0.5532396475305,0.5227863197372332,0.46584169715793333
2014-12-15 10:00:00,0.5753357852629,0.5428614877638334,0.5065480773358334
2014-12-15 11:00:00,0.86406325613615,0.8424996748121667,0.8008553553060501
2014-12-15 12:00:00,0.9311346447180001,0.9219608375512499,0.90113221501445
2014-12-15 13:00:00,0.9468845729406167,0.9429807162541167,0.93253882104045
2014-12-15 14:00:00,0.9466932782510833,0.9431205675531501,0.9314969532380001
2014-12-15 15:00:00,0.9653060166037334,0.9630136363034666,0.9561130688017666
2014-12-15 16:00:00,0.9741398734717501,0.9718874380705166,0.9634339119308333
2014-12-15 17:00:00,0.9745773941365833,0.9705890743969666,0.9623788539794167
2014-12-15 18:00:00,0.96437554818925,0.9611312781151833,0.9518225069535499
2014-12-15 19:00:00,0.9671633938251166,0.9624015262499332,0.9489182699028667
2014-12-15 20:00:00,0.94550742148455,0.9297618843792333,0.8880093609654166
2014-12-15 21:00:00,0.9575375370914,0.9497664628925667,0.9211273002749666
2014-12-15 22:00:00,0.9108460056197,0.8747922809805498,0.7869946113522336
2014-12-15 23:00:00,0.8989983637761666,0.8631463800928333,0.7508566885288
2014-12-16 00:00:00,0.9016199836020666,0.8679401817310834,0.7518135865447834
2014-12-16 01:00:00,0.6174594876680167,0.5116368925195167,0.3766515591671
2014-12-16 02:00:00,0.14778490885783332,0.08488401638565,0.03688901368981666
2014-12-16 03:00:00,0.04954186220926667,0.0119296145094,0.0020271185078333336
2014-12-16 04:00:00,0.02759099728546667,0.011121641847066667,0.0023822093987500006
2014-12-16 05:00:00,0.0019318182762499995,5.029752325000008e-05,0.0
2014-12-16 06:00:00,0.08325385120173333,0.05271337179893334,0.011906628153783336
2014-12-16 07:00:00,0.07616290885033333,0.06575155902026665,0.049293950334216664
2014-12-16 08:00:00,0.03648026445615,0.0333527658485,0.03066816532145
2014-12-16 09:00:00,0.0,0.0,0.0
2014-12-16 10:00:00,0.00034299726283333344,0.00015154821716666661,3.7465566666662545e-06
2014-12-16 11:00:00,0.027040159763416668,0.026377190060916673,0.024439245155483336
2014-12-16 12:00:00,0.3666876528557667,0.36268968592754997,0.32818582920493333
2014-12-16 13:00:00,0.5165021597925333,0.49799343805765006,0.4578653663480667
2014-12-16 14:00:00,0.9369672067160835,0.9351106392126334,0.9230406557315166
2014-12-16 15:00:00,0.9491318292138667,0.9466833719371333,0.9380010909345501
2014-12-16 16:00:00,0.9630518843538166,0.9588761983761,0.9475679393791
2014-12-16 17:00:00,0.96429056194805,0.9604614546171667,0.9482078401313166
2014-12-16 18:00:00,0.9509876914489667,0.9415644628641001,0.9203839945067332
2014-12-16 19:00:00,0.9429685014670834,0.9265598788339501,0.8910801874757667
2014-12-16 20:00:00,0.8833058290718334,0.8258928816477167,0.7501667494358499
2014-12-16 21:00:00,0.7802379448377167,0.6450169255920001,0.43622675494056673
2014-12-16 22:00:00,0.7022058568714332,0.5481423305832667,0.34244408818483335
2014-12-16 23:00:00,0.6644103635086167,0.5207416090096667,0.3073257849244167
2014-12-17 00:00:00,0.7466754599488833,0.5853598345439334,0.3515059615038667
2014-12-17 01:00:00,0.013426815456083334,0.005314496007916667,0.0020130359028333335
2014-12-17 02:00:00,0.0,0.0004459339072499997,0.0029735428191666664
2014-12-17 03:00:00,0.0,0.0,0.0
2014-12-17 04:00:00,0.0,0.0,0.0
2014-12-17 05:00:00,0.0,0.0,0.0
2014-12-17 06:00:00,0.0,0.0,0.0
2014-12-17 07:00:00,0.0,0.0,0.0
2014-12-17 08:00:00,0.0,0.0,0.0
2014-12-17 09:00:00,0.0,0.0,0.0
2014-12-17 10:00:00,0.0,0.0,0.0
2014-12-17 11:00:00,0.0169883802899,0.013247454715583333,0.013328193003050005
2014-12-17 12:00:00,0.05800517893661667,0.05602459492431666,0.0538089034708
2014-12-17 13:00:00,0.16176200529106666,0.16110190060501667,0.15380451767939998
2014-12-17 14:00:00,0.41788128380116674,0.4063668485672834,0.38339414879481665
2014-12-17 15:00:00,0.41279153164926674,0.41759453996358326,0.3749960936071834
2014-12-17 16:00:00,0.28770471066348335,0.2729077463319333,0.2567274432869833
2014-12-17 17:00:00,0.14190148734059999,0.135333663625,0.12456484815990003
2014-12-17 18:00:00,0.11765156987656666,0.11353566909161668,0.10121820353026666
2014-12-17 19:00:00,0.15077140469146666,0.14798493085621667,0.13934271043576665
2014-12-17 20:00:00,0.1496058399663333,0.13910644599219998,0.11978887022939999
2014-12-17 21:00:00,0.07057469951933333,0.060911448888383325,0.041922975191649996
2014-12-17 22:00:00,0.0324782094248,0.026216765941483325,0.02300051251745
2014-12-17 23:00:00,0.0030731461159999997,0.003566633714,0.0035327714504999985
2014-12-18 00:00:00,4.907989233333333e-05,5.610468608333318e-05,0.0
2014-12-18 01:00:00,0.0016973664580000006,0.0013128871065833353,0.0003732507079166666
2014-12-18 02:00:00,0.0028694216163333342,0.0014683692215833332,0.0003797135181666665
2014-12-18 03:00:00,0.0066632232584166685,0.006370953289666667,0.003871823795
2014-12-18 04:00:00,5.601102216666674e-05,0.0,0.0
2014-12-18 05:00:00,0.0,0.0,0.0
2014-12-18 06:00:00,0.0,0.0,0.0
2014-12-18 07:00:00,0.0,0.0,0.0
2014-12-18 08:00:00,0.0,0.0,0.0
2014-12-18 09:00:00,0.0,0.0,0.0
